Year,Date,ColonyName,Dotter,Habitat,Oil,SpeciesCode,ActiveMayJune?,CombineMayJuneData?,Notes,AdditionalNotes
"2013","05/24/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N","TRHE",,"N","TRHE observed sitting on sites in brooding posture; on site with 1/3 grown chicks observed.",
"2021","05/17/21 00:00:00","Lavaca Bay Spoils E","NY","Spoil Island","N","BRPE","Active Both Months","N","Colony in incubation stage, chicks present. Complete coverage.",
"2013","05/24/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N","WHEG",,"N","WHEG observed sitting on sites in  brooding posture; most WHEG likely SNEG, but could not differentiate from GREG.",
"2013","05/24/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N","BCNH",,"N","BCNH observed sitting on site; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N","FOTE",,"N","FOTE observed sitting on sites in incubation posture; most birds standing at nest sites and not on eggs, colony still establishing.",
"2013","06/18/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N",,,"N","100% of colony analyzed and counted for BRPE only; Approx. 80% FOTE, 30% LAGU, 20% TRHE, and 20% WHEG abandoned sites by June survey; TRHE and WHEG observed with 1/2-2/3 grown mobile chicks.",
"2013","06/18/13 00:00:00","Biloxi South 5 A","KMR","Grasses, bare ground, exposed beach.","N","BRPE",,"N","BRPE observed sitting on WBN; immature birds observed on WBN, accounted for in screen captures; total ratio of Imm:AD WBN = 10:128. Approximately 25% of BRPE building nests and present in May survey have abandoned by June survey.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N",,,"N","100% of colony photographed, analyzed, and counted; All species except BRPE counted from May survey photos.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","LAGU",,"N","LAGU observed sitting on sites; no chicks observed; some birds still building sites.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","TRHE",,"N","TRHE observed on sites in brooding posture; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","WHEG",,"N","WHEG observed on sites in broodin posture; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","BCNH",,"N","BCNH observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","SNEG",,"N","SNEG observed on sites in brooding posture; no chicks observed.",
"2013","06/18/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N",,,"N","Approximately 98% of BRPE nests photographed; Only BRPE analyzed from June survey.",
"2013","06/18/13 00:00:00","Biloxi South 5 B","KMR","Grasses, bare ground, exposed beach.","N","BRPE",,"N","BRPE observed sitting on WBN and PBN; no chicks observed; nesting numbers increased from May survey; Immature BRPE observed sitting on nests (see screen captures), ratio of Imm:AD on nests = 5:135.",
"2013","05/24/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N",,,"N","100% of colony analyzed and counted.",
"2013","05/24/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N","LAGU",,"N","LAGU observed sitting low on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N","CATE",,"N","CATE observed sitting low on sites and in incubation posture; no chicks observed; few pairs still building sites.",
"2013","05/24/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N","GBTE",,"N","GBTE observed sitting on sites in incubation posture; no chicks observed.",
"2021","05/17/21 00:00:00","Lavaca Bay Spoils E","NY","Spoil Island","N","CAEG","Active Both Months","N","Colony in incubation stage. Complete coverage.",
"2013","05/24/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N","BLSK",,"N","BLSK observed on few sites; colonial nesting effort still building; birds mostly standing in pairs on beach.",
"2013","06/18/13 00:00:00","Biloxi South 9","KMR","Grasses, bare ground, exposed beach, open water.","N",,,"N","Colony inspected but not photographed during June13 survey.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N",,,"N","100% of colony analyzed and counted. All species except BLSK dotted from May survey.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","LAGU",,"N","LAGU sitting on sites; copulation observed in one pair; no chicks observed.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","TRHE",,"N","TRHE observed sitting on sites in brooding postue; eggs observed; no chicks observed.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","SNEG",,"N","SNEG observed sitting on sites in brooding postue; no chicks observed.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","WHIB",,"N","WHIB observed sitting on sites in brooding posture; birds observed staging and building sites; no chicks observed.",
"2013","05/24/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","FOTE",,"N","FOTE observed sitting on sites in incubation posture; birds still building sites; no chicks observed.",
"2013","06/18/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N",,,"N","100% of colony analyzed and counted; BLSK, CATE, and GBTE only analyzed from June survey; TRHE with mobile chicks, no apparent abandonment; Approximately 60% of WHIB sites, 60% of FOTE sites, and 10% of LAGU sites abandoned since May survey.",
"2013","06/18/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","BLSK",,"N","BLSK observed sitting on sites in incubation posture; no chicks observed; other pairs present, not yet sitting on built sites.",
"2013","06/18/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","CATE",,"N","CATE observed sitting on sites in incubation posture; no chicks observed; other pairs present, not yet sitting on built sites.",
"2013","06/18/13 00:00:00","Long Bay Island","KMR","Grasses, bare ground, beach, open water.","N","GBTE",,"N","GBTE observed sitting on sites in incubation posture; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N",,,"N","100% of colony analyzed and counted.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","BRPE",,"N","BRPE observed sitting on WBN and with eggs, newly hatched chicks, and 1-3 week old chicks.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","TRHE",,"N","TRHE observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","WHIB",,"N","WHIB observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","SNEG",,"N","SNEG observed sitting on sites and with eggs to 2/3 grown chicks.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","ROSP",,"N","ROSP observed sitting on sites and with 1/2 grown chicks.",
"2021","05/17/21 00:00:00","Lavaca Bay Spoils E","NY","Spoil Island","N","SNEG","Active Both Months","N","Colony in incubation stage. Complete coverage.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","BCNH",,"N","BCNH observed sitting on sites; few chicks observed, 1/3-1/2 grown.",
"2013","05/24/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N","GREG",,"N","GREG observed sitting on sites and with eggs to 1/3-2/3 grown chicks.",
"2013","06/18/13 00:00:00","Biloxi South 11","KMR","Grasses, dead mangrove shrubs, mudflat.","N",,,"N","Colony photos visually assessed; all species present during May survey observed with large mobile chicks; data on reproductive effort collected from May survey.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N",,,"N","100% of colony analyzed and counted.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N","TRHE",,"N","TRHE observed sitting on sites in brooding posture; eggs and few 1/4-1/3 grown chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N","SNEG",,"N","SNEG observed sitting on sites and in brooding posture; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N","ROSP",,"N","ROSP observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N","BCNH",,"N","BCNH observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N","GREG",,"N","GREG observed sitting on sites in brooding posture; no chicks observed.",
"2013","06/18/13 00:00:00","Biloxi South 15","KMR","Tidal grass and mangrove marsh.","N",,,"N","Colony photos visually assessed; All species present in May observed with chicks, some straying from nest sites; Although WHIB were present in May, no nesting occurred.",
"2013","05/24/13 00:00:00","Biloxi South 10 C","KMR","Grasses, bare ground, few shrubs.","N",,,"N","100% of colony analyzed and counted. 3 ""large dead fishes"" observed and marked in screen captures.",
"2013","05/24/13 00:00:00","Biloxi South 10 C","KMR","Grasses, bare ground, few shrubs.","N","LAGU",,"N","LAGU observed sitting on sites; no chicks observed.",
"2013","06/18/13 00:00:00","Biloxi South 10 C","KMR","Grasses, bare ground, few shrubs.","N",,,"N","Colony photos visually assessed; photo coverage poor compared to May survey.",
"2013","05/24/13 00:00:00","Biloxi South 10 A","KMR","Grasses, bare ground, few shrubs, small beaches.","N",,,"N","100% of colony analyzed and counted.",
"2013","05/24/13 00:00:00","Biloxi South 10 A","KMR","Grasses, bare ground, few shrubs, small beaches.","N","LAGU",,"N","LAGU observed sitting on sites; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 10 A","KMR","Grasses, bare ground, few shrubs, small beaches.","N","BRPE",,"N","BRPE observed sitting on well built nests; no chicks observed.",
"2013","06/18/13 00:00:00","Biloxi South 10 A","KMR","Grasses, bare ground, few shrubs, small beaches.","N",,,"N","Colony photos visually assessed; photo covereage poor compared to May survey.",
"2013","05/24/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N",,,"N","100% of colony analyzed and counted; four ""large dead fish"" observed in photos, circled and labeled in screen captures.",
"2013","05/24/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N","LAGU",,"N","LAGU observed sitting on sites; no chicks observed.",
"2021","05/17/21 00:00:00","Lavaca Bay Spoils E","NY","Spoil Island","N","ROYT","Active Both Months","N","Colony in incubation stage. Complete coverage.","Large tern colony gone by june. Flooding?"
"2013","05/24/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N","TRHE",,"N","TRHE observed sitting on site; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N","SNEG",,"N","SNEG observed sitting on site; no chicks observed.",
"2013","05/24/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N","BRPE",,"N","BRPE observed sitting on WBN and PBN; no chicks observed. 1 BRPE IMM PBN observed in area 4.",
"2013","06/18/13 00:00:00","Biloxi South 10 B","KMR","Grasses, bare ground, dead shrubs, shrubs, beach.","N",,,"N","Colony photos visually assessed; Approximately half of BRPE sites abandoned by June survey; LAGU showed no obvious signs of abandonment.",
"2013","05/24/13 00:00:00","Biloxi South 10 D","KMR","Grasses, bare ground, shrubs,shell-littered beach.","N",,,"N","100% of colony analyzed and counted; three ""large dead fishes"" observed, circled and marked in screen captures; a sea turtle observed, circled and marked in screen capture.",
